Method Name,Dataset Name,Domain Index,Best Test Acc (%),Epoch,Log File Path
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/i/seed_2/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/i/seed_3/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/i/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/c/seed_2/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/c/seed_3/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/c/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,r,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/ViT-B16/r/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,p,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/ViT-B16/p/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,q,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/ViT-B16/q/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,s,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/ViT-B16/s/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,i,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/ViT-B16/i/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,c,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/ViT-B16/c/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/4/seed_2/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/4/seed_3/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/4/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/3/seed_2/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/3/seed_3/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/3/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/2/seed_2/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/2/seed_3/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/2/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/1/seed_2/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/1/seed_3/warmup_1/log.txt
CLIP_LR,terra_incognita,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/RN50/1/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,4,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/ViT-B16/4/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,3,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/ViT-B16/3/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,2,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/ViT-B16/2/seed_1/warmup_1/log.txt
CLIP_LR,terra_incognita,1,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/terra_incognita/b32_ep50/ViT-B16/1/seed_1/warmup_1/log.txt
CoOp,pacs,N/A,98.6,1,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b1_ep10/ViT-L14/a/seed_1/warmup_1/log.txt
CoOp,pacs,N/A,99.5,1,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/RN50/p/seed_1/warmup_1/log.txt
CoOp,pacs,N/A,94.6,7,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/RN50/a/seed_1/warmup_1/log.txt
CoOp,pacs,N/A,83.8,2,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/RN50/s/seed_1/warmup_1/log.txt
CoOp,pacs,N/A,95.2,1,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/RN50/c/seed_1/warmup_1/log.txt
CoOp,pacs,p,99.9,2,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-B16/p/seed_2/warmup_1/log.txt
CoOp,pacs,p,99.9,1,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-B16/p/seed_3/warmup_1/log.txt
CoOp,pacs,p,99.9,1,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-B16/p/seed_1/warmup_1/log.txt
CoOp,pacs,a,98.1,3,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-B16/a/seed_2/warmup_1/log.txt
CoOp,pacs,a,98.2,2,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-B16/a/seed_3/warmup_1/log.txt
CoOp,pacs,a,98.4,13,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-B16/a/seed_1/warmup_1/log.txt
